"ID";"Geslacht";"Persoonskenmerken";"UitstromersHoMetEnZonderDiploma";"Arbeidsmarktpositie";"Studierichting";"Peilmoment";"Perioden";"UitstromersHo_1"
"2148639";"3000   ";"A051735";"A043049";"A043837";"A042611";"A029078";"2015SJ00";"0"
"2148654";"3000   ";"A051735";"A043049";"A043837";"A042611";"A029079";"2015SJ00";"0"
"2148669";"3000   ";"A051735";"A043049";"A043837";"A042611";"A029080";"2015SJ00";"0"
"2148684";"3000   ";"A051735";"A043049";"A043837";"A042611";"A029081";"2015SJ00";"0"
"2148699";"3000   ";"A051735";"A043049";"A043837";"A042611";"A029082";"2015SJ00";"0"
"2148729";"3000   ";"A051735";"A043049";"A043837";"A042612";"A029077";"2015SJ00";
"2148744";"3000   ";"A051735";"A043049";"A043837";"A042612";"A029078";"2015SJ00";"230"
"2148759";"3000   ";"A051735";"A043049";"A043837";"A042612";"A029079";"2015SJ00";"290"
"2148774";"3000   ";"A051735";"A043049";"A043837";"A042612";"A029080";"2015SJ00";"320"
"2148789";"3000   ";"A051735";"A043049";"A043837";"A042612";"A029081";"2015SJ00";"340"
"2148804";"3000   ";"A051735";"A043049";"A043837";"A042612";"A029082";"2015SJ00";"350"
"2148834";"3000   ";"A051735";"A043049";"A043837";"A042613";"A029077";"2015SJ00";
"2148849";"3000   ";"A051735";"A043049";"A043837";"A042613";"A029078";"2015SJ00";"30"
"2148864";"3000   ";"A051735";"A043049";"A043837";"A042613";"A029079";"2015SJ00";"50"
"2148879";"3000   ";"A051735";"A043049";"A043837";"A042613";"A029080";"2015SJ00";"70"
"2148894";"3000   ";"A051735";"A043049";"A043837";"A042613";"A029081";"2015SJ00";"80"
"2148909";"3000   ";"A051735";"A043049";"A043837";"A042613";"A029082";"2015SJ00";"100"
"2148939";"3000   ";"A051735";"A043049";"A043837";"A042614";"A029077";"2015SJ00";
"2148954";"3000   ";"A051735";"A043049";"A043837";"A042614";"A029078";"2015SJ00";"350"
"2148969";"3000   ";"A051735";"A043049";"A043837";"A042614";"A029079";"2015SJ00";"470"
"2148984";"3000   ";"A051735";"A043049";"A043837";"A042614";"A029080";"2015SJ00";"530"
"2148999";"3000   ";"A051735";"A043049";"A043837";"A042614";"A029081";"2015SJ00";"570"
"2149014";"3000   ";"A051735";"A043049";"A043837";"A042614";"A029082";"2015SJ00";"600"
"2149044";"3000   ";"A051735";"A043049";"A043837";"A042615";"A029077";"2015SJ00";
"2149059";"3000   ";"A051735";"A043049";"A043837";"A042615";"A029078";"2015SJ00";"0"
"2149074";"3000   ";"A051735";"A043049";"A043837";"A042615";"A029079";"2015SJ00";"0"
"2149089";"3000   ";"A051735";"A043049";"A043837";"A042615";"A029080";"2015SJ00";"0"
"2149104";"3000   ";"A051735";"A043049";"A043837";"A042615";"A029081";"2015SJ00";"0"
"2149119";"3000   ";"A051735";"A043049";"A043837";"A042615";"A029082";"2015SJ00";"0"
"2149149";"3000   ";"A051735";"A043049";"A043837";"A042616";"A029077";"2015SJ00";
"2149164";"3000   ";"A051735";"A043049";"A043837";"A042616";"A029078";"2015SJ00";"60"
"2149179";"3000   ";"A051735";"A043049";"A043837";"A042616";"A029079";"2015SJ00";"90"
"2149194";"3000   ";"A051735";"A043049";"A043837";"A042616";"A029080";"2015SJ00";"120"
"2149209";"3000   ";"A051735";"A043049";"A043837";"A042616";"A029081";"2015SJ00";"140"
"2149224";"3000   ";"A051735";"A043049";"A043837";"A042616";"A029082";"2015SJ00";"150"
"2149254";"3000   ";"A051735";"A043049";"A043837";"A042617";"A029077";"2015SJ00";
"2149269";"3000   ";"A051735";"A043049";"A043837";"A042617";"A029078";"2015SJ00";"30"
"2149284";"3000   ";"A051735";"A043049";"A043837";"A042617";"A029079";"2015SJ00";"50"
"2149299";"3000   ";"A051735";"A043049";"A043837";"A042617";"A029080";"2015SJ00";"60"
"2149314";"3000   ";"A051735";"A043049";"A043837";"A042617";"A029081";"2015SJ00";"70"
"2149329";"3000   ";"A051735";"A043049";"A043837";"A042617";"A029082";"2015SJ00";"80"
"2149359";"3000   ";"A051735";"A043049";"A043837";"A042618";"A029077";"2015SJ00";
"2149374";"3000   ";"A051735";"A043049";"A043837";"A042618";"A029078";"2015SJ00";"0"
"2149389";"3000   ";"A051735";"A043049";"A043837";"A042618";"A029079";"2015SJ00";"0"
"2149404";"3000   ";"A051735";"A043049";"A043837";"A042618";"A029080";"2015SJ00";"0"
"2149419";"3000   ";"A051735";"A043049";"A043837";"A042618";"A029081";"2015SJ00";"0"
"2149434";"3000   ";"A051735";"A043049";"A043837";"A042618";"A029082";"2015SJ00";"0"
"2151774";"3000   ";"A051735";"A043050";"A028813";"T001332";"A029077";"2015SJ00";"100"
"2151789";"3000   ";"A051735";"A043050";"A028813";"T001332";"A029078";"2015SJ00";"100"
"2151804";"3000   ";"A051735";"A043050";"A028813";"T001332";"A029079";"2015SJ00";"100"
"2151819";"3000   ";"A051735";"A043050";"A028813";"T001332";"A029080";"2015SJ00";"100"
"2151834";"3000   ";"A051735";"A043050";"A028813";"T001332";"A029081";"2015SJ00";"60"
"2151849";"3000   ";"A051735";"A043050";"A028813";"T001332";"A029082";"2015SJ00";"90"
"2151879";"3000   ";"A051735";"A043050";"A028813";"A042609";"A029077";"2015SJ00";"10"
"2151894";"3000   ";"A051735";"A043050";"A028813";"A042609";"A029078";"2015SJ00";"10"
"2151909";"3000   ";"A051735";"A043050";"A028813";"A042609";"A029079";"2015SJ00";"10"
"2151924";"3000   ";"A051735";"A043050";"A028813";"A042609";"A029080";"2015SJ00";"10"
"2151939";"3000   ";"A051735";"A043050";"A028813";"A042609";"A029081";"2015SJ00";"10"
"2151954";"3000   ";"A051735";"A043050";"A028813";"A042609";"A029082";"2015SJ00";"10"
"2151984";"3000   ";"A051735";"A043050";"A028813";"A042610";"A029077";"2015SJ00";"0"
"2151999";"3000   ";"A051735";"A043050";"A028813";"A042610";"A029078";"2015SJ00";"0"
"2152014";"3000   ";"A051735";"A043050";"A028813";"A042610";"A029079";"2015SJ00";"0"
"2152029";"3000   ";"A051735";"A043050";"A028813";"A042610";"A029080";"2015SJ00";"0"
"2152044";"3000   ";"A051735";"A043050";"A028813";"A042610";"A029081";"2015SJ00";"0"
"2152059";"3000   ";"A051735";"A043050";"A028813";"A042610";"A029082";"2015SJ00";"0"
"2152089";"3000   ";"A051735";"A043050";"A028813";"A042611";"A029077";"2015SJ00";"0"
"2152104";"3000   ";"A051735";"A043050";"A028813";"A042611";"A029078";"2015SJ00";"0"
"2152119";"3000   ";"A051735";"A043050";"A028813";"A042611";"A029079";"2015SJ00";"0"
"2152134";"3000   ";"A051735";"A043050";"A028813";"A042611";"A029080";"2015SJ00";"0"
"2152149";"3000   ";"A051735";"A043050";"A028813";"A042611";"A029081";"2015SJ00";"0"
"2152164";"3000   ";"A051735";"A043050";"A028813";"A042611";"A029082";"2015SJ00";"0"
"2152194";"3000   ";"A051735";"A043050";"A028813";"A042612";"A029077";"2015SJ00";"0"
"2152209";"3000   ";"A051735";"A043050";"A028813";"A042612";"A029078";"2015SJ00";"0"
"2152224";"3000   ";"A051735";"A043050";"A028813";"A042612";"A029079";"2015SJ00";"0"
"2152239";"3000   ";"A051735";"A043050";"A028813";"A042612";"A029080";"2015SJ00";"0"
"2152254";"3000   ";"A051735";"A043050";"A028813";"A042612";"A029081";"2015SJ00";"0"
"2152269";"3000   ";"A051735";"A043050";"A028813";"A042612";"A029082";"2015SJ00";"0"
"2152299";"3000   ";"A051735";"A043050";"A028813";"A042613";"A029077";"2015SJ00";"0"
"2152314";"3000   ";"A051735";"A043050";"A028813";"A042613";"A029078";"2015SJ00";"0"
"2152329";"3000   ";"A051735";"A043050";"A028813";"A042613";"A029079";"2015SJ00";"0"
"2152344";"3000   ";"A051735";"A043050";"A028813";"A042613";"A029080";"2015SJ00";"0"
"2152359";"3000   ";"A051735";"A043050";"A028813";"A042613";"A029081";"2015SJ00";"0"
"2152374";"3000   ";"A051735";"A043050";"A028813";"A042613";"A029082";"2015SJ00";"0"
"2152404";"3000   ";"A051735";"A043050";"A028813";"A042614";"A029077";"2015SJ00";"10"
"2152419";"3000   ";"A051735";"A043050";"A028813";"A042614";"A029078";"2015SJ00";"10"
"2152434";"3000   ";"A051735";"A043050";"A028813";"A042614";"A029079";"2015SJ00";"10"
"2152449";"3000   ";"A051735";"A043050";"A028813";"A042614";"A029080";"2015SJ00";"0"
"2152464";"3000   ";"A051735";"A043050";"A028813";"A042614";"A029081";"2015SJ00";"10"
"2152479";"3000   ";"A051735";"A043050";"A028813";"A042614";"A029082";"2015SJ00";"10"
"2152509";"3000   ";"A051735";"A043050";"A028813";"A042615";"A029077";"2015SJ00";"0"
"2152524";"3000   ";"A051735";"A043050";"A028813";"A042615";"A029078";"2015SJ00";"0"
"2152539";"3000   ";"A051735";"A043050";"A028813";"A042615";"A029079";"2015SJ00";"0"
"2152554";"3000   ";"A051735";"A043050";"A028813";"A042615";"A029080";"2015SJ00";"0"
"2152569";"3000   ";"A051735";"A043050";"A028813";"A042615";"A029081";"2015SJ00";"0"
"2152584";"3000   ";"A051735";"A043050";"A028813";"A042615";"A029082";"2015SJ00";"0"
"2152614";"3000   ";"A051735";"A043050";"A028813";"A042616";"A029077";"2015SJ00";"0"
"2152629";"3000   ";"A051735";"A043050";"A028813";"A042616";"A029078";"2015SJ00";"0"
"2152644";"3000   ";"A051735";"A043050";"A028813";"A042616";"A029079";"2015SJ00";"0"
"2152659";"3000   ";"A051735";"A043050";"A028813";"A042616";"A029080";"2015SJ00";"0"
"2152674";"3000   ";"A051735";"A043050";"A028813";"A042616";"A029081";"2015SJ00";"0"
"2152689";"3000   ";"A051735";"A043050";"A028813";"A042616";"A029082";"2015SJ00";"0"
"2152719";"3000   ";"A051735";"A043050";"A028813";"A042617";"A029077";"2015SJ00";"80"
"2152734";"3000   ";"A051735";"A043050";"A028813";"A042617";"A029078";"2015SJ00";"80"
"2152749";"3000   ";"A051735";"A043050";"A028813";"A042617";"A029079";"2015SJ00";"80"
"2152764";"3000   ";"A051735";"A043050";"A028813";"A042617";"A029080";"2015SJ00";"80"
"2152779";"3000   ";"A051735";"A043050";"A028813";"A042617";"A029081";"2015SJ00";"40"
"2152794";"3000   ";"A051735";"A043050";"A028813";"A042617";"A029082";"2015SJ00";"70"
"2152824";"3000   ";"A051735";"A043050";"A028813";"A042618";"A029077";"2015SJ00";"0"
"2152839";"3000   ";"A051735";"A043050";"A028813";"A042618";"A029078";"2015SJ00";"0"
"2152854";"3000   ";"A051735";"A043050";"A028813";"A042618";"A029079";"2015SJ00";"0"
"2152869";"3000   ";"A051735";"A043050";"A028813";"A042618";"A029080";"2015SJ00";"10"
"2152884";"3000   ";"A051735";"A043050";"A028813";"A042618";"A029081";"2015SJ00";"10"
"2152899";"3000   ";"A051735";"A043050";"A028813";"A042618";"A029082";"2015SJ00";"10"
"2152929";"3000   ";"A051735";"A043050";"A028814";"T001332";"A029077";"2015SJ00";"0"
"2152944";"3000   ";"A051735";"A043050";"A028814";"T001332";"A029078";"2015SJ00";"0"
"2152959";"3000   ";"A051735";"A043050";"A028814";"T001332";"A029079";"2015SJ00";"0"
"2152974";"3000   ";"A051735";"A043050";"A028814";"T001332";"A029080";"2015SJ00";"0"
"2152989";"3000   ";"A051735";"A043050";"A028814";"T001332";"A029081";"2015SJ00";"40"
"2153004";"3000   ";"A051735";"A043050";"A028814";"T001332";"A029082";"2015SJ00";"20"
"2153034";"3000   ";"A051735";"A043050";"A028814";"A042609";"A029077";"2015SJ00";"0"
"2153049";"3000   ";"A051735";"A043050";"A028814";"A042609";"A029078";"2015SJ00";"0"
"2153064";"3000   ";"A051735";"A043050";"A028814";"A042609";"A029079";"2015SJ00";"0"
"2153079";"3000   ";"A051735";"A043050";"A028814";"A042609";"A029080";"2015SJ00";"0"
"2153094";"3000   ";"A051735";"A043050";"A028814";"A042609";"A029081";"2015SJ00";"0"
"2153109";"3000   ";"A051735";"A043050";"A028814";"A042609";"A029082";"2015SJ00";"0"
"2153139";"3000   ";"A051735";"A043050";"A028814";"A042610";"A029077";"2015SJ00";"0"
"2153154";"3000   ";"A051735";"A043050";"A028814";"A042610";"A029078";"2015SJ00";"0"
"2153169";"3000   ";"A051735";"A043050";"A028814";"A042610";"A029079";"2015SJ00";"0"
"2153184";"3000   ";"A051735";"A043050";"A028814";"A042610";"A029080";"2015SJ00";"0"
"2153199";"3000   ";"A051735";"A043050";"A028814";"A042610";"A029081";"2015SJ00";"0"
"2153214";"3000   ";"A051735";"A043050";"A028814";"A042610";"A029082";"2015SJ00";"0"
"2153244";"3000   ";"A051735";"A043050";"A028814";"A042611";"A029077";"2015SJ00";"0"
"2153259";"3000   ";"A051735";"A043050";"A028814";"A042611";"A029078";"2015SJ00";"0"
"2153274";"3000   ";"A051735";"A043050";"A028814";"A042611";"A029079";"2015SJ00";"0"
"2153289";"3000   ";"A051735";"A043050";"A028814";"A042611";"A029080";"2015SJ00";"0"
"2153304";"3000   ";"A051735";"A043050";"A028814";"A042611";"A029081";"2015SJ00";"0"
"2153319";"3000   ";"A051735";"A043050";"A028814";"A042611";"A029082";"2015SJ00";"0"
"2153349";"3000   ";"A051735";"A043050";"A028814";"A042612";"A029077";"2015SJ00";"0"
"2153364";"3000   ";"A051735";"A043050";"A028814";"A042612";"A029078";"2015SJ00";"0"
"2153379";"3000   ";"A051735";"A043050";"A028814";"A042612";"A029079";"2015SJ00";"0"
"2153394";"3000   ";"A051735";"A043050";"A028814";"A042612";"A029080";"2015SJ00";"0"
"2153409";"3000   ";"A051735";"A043050";"A028814";"A042612";"A029081";"2015SJ00";"0"
"2153424";"3000   ";"A051735";"A043050";"A028814";"A042612";"A029082";"2015SJ00";"0"
"2153454";"3000   ";"A051735";"A043050";"A028814";"A042613";"A029077";"2015SJ00";"0"
"2153469";"3000   ";"A051735";"A043050";"A028814";"A042613";"A029078";"2015SJ00";"0"
"2153484";"3000   ";"A051735";"A043050";"A028814";"A042613";"A029079";"2015SJ00";"0"
"2153499";"3000   ";"A051735";"A043050";"A028814";"A042613";"A029080";"2015SJ00";"0"
"2153514";"3000   ";"A051735";"A043050";"A028814";"A042613";"A029081";"2015SJ00";"0"
"2153529";"3000   ";"A051735";"A043050";"A028814";"A042613";"A029082";"2015SJ00";"0"
"2153559";"3000   ";"A051735";"A043050";"A028814";"A042614";"A029077";"2015SJ00";"0"
"2153574";"3000   ";"A051735";"A043050";"A028814";"A042614";"A029078";"2015SJ00";"0"
"2153589";"3000   ";"A051735";"A043050";"A028814";"A042614";"A029079";"2015SJ00";"0"
"2153604";"3000   ";"A051735";"A043050";"A028814";"A042614";"A029080";"2015SJ00";"0"
"2153619";"3000   ";"A051735";"A043050";"A028814";"A042614";"A029081";"2015SJ00";"0"
"2153634";"3000   ";"A051735";"A043050";"A028814";"A042614";"A029082";"2015SJ00";"0"
"2153664";"3000   ";"A051735";"A043050";"A028814";"A042615";"A029077";"2015SJ00";"0"
"2153679";"3000   ";"A051735";"A043050";"A028814";"A042615";"A029078";"2015SJ00";"0"
"2153694";"3000   ";"A051735";"A043050";"A028814";"A042615";"A029079";"2015SJ00";"0"
"2153709";"3000   ";"A051735";"A043050";"A028814";"A042615";"A029080";"2015SJ00";"0"
"2153724";"3000   ";"A051735";"A043050";"A028814";"A042615";"A029081";"2015SJ00";"0"
"2153739";"3000   ";"A051735";"A043050";"A028814";"A042615";"A029082";"2015SJ00";"0"
"2153769";"3000   ";"A051735";"A043050";"A028814";"A042616";"A029077";"2015SJ00";"0"
"2153784";"3000   ";"A051735";"A043050";"A028814";"A042616";"A029078";"2015SJ00";"0"
"2153799";"3000   ";"A051735";"A043050";"A028814";"A042616";"A029079";"2015SJ00";"0"
"2153814";"3000   ";"A051735";"A043050";"A028814";"A042616";"A029080";"2015SJ00";"0"
"2153829";"3000   ";"A051735";"A043050";"A028814";"A042616";"A029081";"2015SJ00";"0"
"2153844";"3000   ";"A051735";"A043050";"A028814";"A042616";"A029082";"2015SJ00";"0"
"2153874";"3000   ";"A051735";"A043050";"A028814";"A042617";"A029077";"2015SJ00";"0"
"2153889";"3000   ";"A051735";"A043050";"A028814";"A042617";"A029078";"2015SJ00";"0"
"2153904";"3000   ";"A051735";"A043050";"A028814";"A042617";"A029079";"2015SJ00";"0"
"2153919";"3000   ";"A051735";"A043050";"A028814";"A042617";"A029080";"2015SJ00";"0"
"2153934";"3000   ";"A051735";"A043050";"A028814";"A042617";"A029081";"2015SJ00";"40"
"2153949";"3000   ";"A051735";"A043050";"A028814";"A042617";"A029082";"2015SJ00";"20"
"2153979";"3000   ";"A051735";"A043050";"A028814";"A042618";"A029077";"2015SJ00";"0"
"2153994";"3000   ";"A051735";"A043050";"A028814";"A042618";"A029078";"2015SJ00";"0"
"2154009";"3000   ";"A051735";"A043050";"A028814";"A042618";"A029079";"2015SJ00";"0"
"2154024";"3000   ";"A051735";"A043050";"A028814";"A042618";"A029080";"2015SJ00";"0"
"2154039";"3000   ";"A051735";"A043050";"A028814";"A042618";"A029081";"2015SJ00";"0"
"2154054";"3000   ";"A051735";"A043050";"A028814";"A042618";"A029082";"2015SJ00";"0"
"2154084";"3000   ";"A051735";"A043050";"A028815";"T001332";"A029077";"2015SJ00";"0"
"2154099";"3000   ";"A051735";"A043050";"A028815";"T001332";"A029078";"2015SJ00";"0"
"2154114";"3000   ";"A051735";"A043050";"A028815";"T001332";"A029079";"2015SJ00";"0"
"2154129";"3000   ";"A051735";"A043050";"A028815";"T001332";"A029080";"2015SJ00";"0"
"2154144";"3000   ";"A051735";"A043050";"A028815";"T001332";"A029081";"2015SJ00";"0"
"2154159";"3000   ";"A051735";"A043050";"A028815";"T001332";"A029082";"2015SJ00";"0"
"2154189";"3000   ";"A051735";"A043050";"A028815";"A042609";"A029077";"2015SJ00";"0"
"2154204";"3000   ";"A051735";"A043050";"A028815";"A042609";"A029078";"2015SJ00";"0"
"2154219";"3000   ";"A051735";"A043050";"A028815";"A042609";"A029079";"2015SJ00";"0"
"2154234";"3000   ";"A051735";"A043050";"A028815";"A042609";"A029080";"2015SJ00";"0"
"2154249";"3000   ";"A051735";"A043050";"A028815";"A042609";"A029081";"2015SJ00";"0"
"2154264";"3000   ";"A051735";"A043050";"A028815";"A042609";"A029082";"2015SJ00";"0"
"2154294";"3000   ";"A051735";"A043050";"A028815";"A042610";"A029077";"2015SJ00";"0"
"2154309";"3000   ";"A051735";"A043050";"A028815";"A042610";"A029078";"2015SJ00";"0"
"2154324";"3000   ";"A051735";"A043050";"A028815";"A042610";"A029079";"2015SJ00";"0"
"2154339";"3000   ";"A051735";"A043050";"A028815";"A042610";"A029080";"2015SJ00";"0"
"2154354";"3000   ";"A051735";"A043050";"A028815";"A042610";"A029081";"2015SJ00";"0"
"2154369";"3000   ";"A051735";"A043050";"A028815";"A042610";"A029082";"2015SJ00";"0"
"2154399";"3000   ";"A051735";"A043050";"A028815";"A042611";"A029077";"2015SJ00";"0"
"2154414";"3000   ";"A051735";"A043050";"A028815";"A042611";"A029078";"2015SJ00";"0"
"2154429";"3000   ";"A051735";"A043050";"A028815";"A042611";"A029079";"2015SJ00";"0"
"2154444";"3000   ";"A051735";"A043050";"A028815";"A042611";"A029080";"2015SJ00";"0"
"2154459";"3000   ";"A051735";"A043050";"A028815";"A042611";"A029081";"2015SJ00";"0"
"2154474";"3000   ";"A051735";"A043050";"A028815";"A042611";"A029082";"2015SJ00";"0"
"2154504";"3000   ";"A051735";"A043050";"A028815";"A042612";"A029077";"2015SJ00";"0"
"2154519";"3000   ";"A051735";"A043050";"A028815";"A042612";"A029078";"2015SJ00";"0"
"2154534";"3000   ";"A051735";"A043050";"A028815";"A042612";"A029079";"2015SJ00";"0"
"2154549";"3000   ";"A051735";"A043050";"A028815";"A042612";"A029080";"2015SJ00";"0"
"2154564";"3000   ";"A051735";"A043050";"A028815";"A042612";"A029081";"2015SJ00";"0"
"2154579";"3000   ";"A051735";"A043050";"A028815";"A042612";"A029082";"2015SJ00";"0"
"2154609";"3000   ";"A051735";"A043050";"A028815";"A042613";"A029077";"2015SJ00";"0"
"2154624";"3000   ";"A051735";"A043050";"A028815";"A042613";"A029078";"2015SJ00";"0"
"2154639";"3000   ";"A051735";"A043050";"A028815";"A042613";"A029079";"2015SJ00";"0"
"2154654";"3000   ";"A051735";"A043050";"A028815";"A042613";"A029080";"2015SJ00";"0"
"2154669";"3000   ";"A051735";"A043050";"A028815";"A042613";"A029081";"2015SJ00";"0"
"2154684";"3000   ";"A051735";"A043050";"A028815";"A042613";"A029082";"2015SJ00";"0"
"2154714";"3000   ";"A051735";"A043050";"A028815";"A042614";"A029077";"2015SJ00";"0"
"2154729";"3000   ";"A051735";"A043050";"A028815";"A042614";"A029078";"2015SJ00";"0"
"2154744";"3000   ";"A051735";"A043050";"A028815";"A042614";"A029079";"2015SJ00";"0"
"2154759";"3000   ";"A051735";"A043050";"A028815";"A042614";"A029080";"2015SJ00";"0"
"2154774";"3000   ";"A051735";"A043050";"A028815";"A042614";"A029081";"2015SJ00";"0"
"2154789";"3000   ";"A051735";"A043050";"A028815";"A042614";"A029082";"2015SJ00";"0"
"2154819";"3000   ";"A051735";"A043050";"A028815";"A042615";"A029077";"2015SJ00";"0"
"2154834";"3000   ";"A051735";"A043050";"A028815";"A042615";"A029078";"2015SJ00";"0"
"2154849";"3000   ";"A051735";"A043050";"A028815";"A042615";"A029079";"2015SJ00";"0"
"2154864";"3000   ";"A051735";"A043050";"A028815";"A042615";"A029080";"2015SJ00";"0"
"2154879";"3000   ";"A051735";"A043050";"A028815";"A042615";"A029081";"2015SJ00";"0"
"2154894";"3000   ";"A051735";"A043050";"A028815";"A042615";"A029082";"2015SJ00";"0"
"2154924";"3000   ";"A051735";"A043050";"A028815";"A042616";"A029077";"2015SJ00";"0"
"2154939";"3000   ";"A051735";"A043050";"A028815";"A042616";"A029078";"2015SJ00";"0"
"2154954";"3000   ";"A051735";"A043050";"A028815";"A042616";"A029079";"2015SJ00";"0"
"2154969";"3000   ";"A051735";"A043050";"A028815";"A042616";"A029080";"2015SJ00";"0"
"2154984";"3000   ";"A051735";"A043050";"A028815";"A042616";"A029081";"2015SJ00";"0"
"2154999";"3000   ";"A051735";"A043050";"A028815";"A042616";"A029082";"2015SJ00";"0"
"2155029";"3000   ";"A051735";"A043050";"A028815";"A042617";"A029077";"2015SJ00";"0"
"2155044";"3000   ";"A051735";"A043050";"A028815";"A042617";"A029078";"2015SJ00";"0"
